"Description","DistinguishedName","DNSHostName","Enabled","Name","ObjectClass","ObjectGUID","PasswordLastSet","SamAccountName","SID","UserPrincipalName"
,"CN=MEHMAILSAFE,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHMAILSAFE.moorfields.nhs.uk","True","MEHMAILSAFE","computer","58d703bc-dcd2-4397-b927-b842b04decaa","20/10/2020 12:13:43","MEHMAILSAFE$","S-1-5-21-563353728-1466834001-1008150880-61314",
,"CN=MEHMAILSAFEFS,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHMAILSAFEFS.moorfields.nhs.uk","True","MEHMAILSAFEFS","computer","11ebd9cf-ffe7-4f0f-be1c-8c8f5e91bf0e","20/10/2020 23:21:35","MEHMAILSAFEFS$","S-1-5-21-563353728-1466834001-1008150880-60128",
,"CN=MEHMEDISOFT,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHMEDISOFT.moorfields.nhs.uk","True","MEHMEDISOFT","computer","82f82e2c-7125-425a-bfed-2906f992267d","28/10/2020 15:17:26","MEHMEDISOFT$","S-1-5-21-563353728-1466834001-1008150880-46757",
,"CN=MEHMEDISOFT-DEV,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHMEDISOFT-DEV.moorfields.nhs.uk","True","MEHMEDISOFT-DEV","computer","8f8a99b8-68e2-4243-8cef-1d485e45fb82","12/10/2020 03:59:13","MEHMEDISOFT-DEV$","S-1-5-21-563353728-1466834001-1008150880-50022",
,"CN=MEHMESH,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHMESH.moorfields.nhs.uk","True","MEHMESH","computer","30126cc6-bf52-4067-9884-5f067155f8bd","15/10/2020 02:18:43","MEHMESH$","S-1-5-21-563353728-1466834001-1008150880-64063",
"MEHMHS3 - Message Handler Server - E-Refferal","CN=MEHMHS3,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHMHS3.moorfields.nhs.uk","True","MEHMHS3","computer","b4510689-8459-4129-b26f-3415609f363d","08/10/2020 16:29:27","MEHMHS3$","S-1-5-21-563353728-1466834001-1008150880-38125",
,"CN=MEHMHS3-DEV,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHMHS3-Dev.moorfields.nhs.uk","True","MEHMHS3-DEV","computer","e6145cf0-aa13-481d-97ab-dfdd416111f6","01/11/2020 16:27:13","MEHMHS3-DEV$","S-1-5-21-563353728-1466834001-1008150880-55199",
,"CN=MEHMSIGHT-DEV,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHMSIGHT-DEV.moorfields.nhs.uk","True","MEHMSIGHT-DEV","computer","2291a70d-48c9-4008-bcbc-66d2f2bb65e0","28/10/2020 02:14:02","MEHMSIGHT-DEV$","S-1-5-21-563353728-1466834001-1008150880-65560",
,"CN=MEHMSIGHT-LIV,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHMSIGHT-LIV.moorfields.nhs.uk","True","MEHMSIGHT-LIV","computer","5f7fe101-2fab-41af-97a2-1ab7badbffa8","27/10/2020 04:07:27","MEHMSIGHT-LIV$","S-1-5-21-563353728-1466834001-1008150880-65132",
,"CN=MEHMSIGHT-SSRS,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHMSIGHT-SSRS.moorfields.nhs.uk","True","MEHMSIGHT-SSRS","computer","4505cc47-6a1b-4582-989e-8b958170c406","28/10/2020 22:00:20","MEHMSIGHT-SSRS$","S-1-5-21-563353728-1466834001-1008150880-65135",
,"CN=MEHNCE,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHNCE.moorfields.nhs.uk","True","MEHNCE","computer","5b1c5e41-de67-40e5-bf6d-e47fa0b3670b","21/10/2020 02:09:44","MEHNCE$","S-1-5-21-563353728-1466834001-1008150880-44080",
"Nelson Health Centre Topcon OCT PC at the","CN=MEHNELSON-OCT,CN=Computers,DC=moorfields,DC=nhs,DC=uk","MEHNELSON-OCT.moorfields.nhs.uk","True","MEHNELSON-OCT","computer","595c80f9-6fd2-417f-bda8-dd2355278c8e","26/10/2020 07:53:55","MEHNELSON-OCT$","S-1-5-21-563353728-1466834001-1008150880-48784",
,"CN=MEHOEIMAGES1,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHOEIMAGES1.moorfields.nhs.uk","True","MEHOEIMAGES1","computer","5df5733b-b7c9-4a9b-b6f2-539b41e89c70","30/10/2020 22:05:15","MEHOEIMAGES1$","S-1-5-21-563353728-1466834001-1008150880-48434",
,"CN=MEHOETRANSDEV,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHOETRANSDEV.moorfields.nhs.uk","True","MEHOETRANSDEV","computer","383c4614-188c-4412-b182-37bdbb996b4d","19/10/2020 04:02:58","MEHOETRANSDEV$","S-1-5-21-563353728-1466834001-1008150880-65244",
,"CN=MEHOETRANSLIVE,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHOETRANSLIVE.moorfields.nhs.uk","True","MEHOETRANSLIVE","computer","a38e475a-5106-46a8-9230-e7b4ce8650c8","19/10/2020 13:56:54","MEHOETRANSLIVE$","S-1-5-21-563353728-1466834001-1008150880-65245",
,"CN=MEHOEXFERDEV,CN=Computers,DC=moorfields,DC=nhs,DC=uk","MEHOEXFERDEV.moorfields.nhs.uk","True","MEHOEXFERDEV","computer","04388a16-bfdf-4350-b459-8dabc2423a5d","31/10/2020 02:46:10","MEHOEXFERDEV$","S-1-5-21-563353728-1466834001-1008150880-66502",
,"CN=MEHOEXTFER1,CN=Computers,DC=moorfields,DC=nhs,DC=uk","MEHOEXTFER1.moorfields.nhs.uk","True","MEHOEXTFER1","computer","c8070241-0da0-4707-ab50-2ee09e6e4da3","02/11/2020 01:51:00","MEHOEXTFER1$","S-1-5-21-563353728-1466834001-1008150880-65979",
,"CN=MEHOEXTFER2,CN=Computers,DC=moorfields,DC=nhs,DC=uk","MEHOEXTFER2.moorfields.nhs.uk","True","MEHOEXTFER2","computer","edc9c1a4-bec3-4a34-a1bd-2224583e22eb","17/10/2020 03:25:39","MEHOEXTFER2$","S-1-5-21-563353728-1466834001-1008150880-65258",
,"CN=MEHOEXTFER3,CN=Computers,DC=moorfields,DC=nhs,DC=uk","MEHOEXTFER3.moorfields.nhs.uk","True","MEHOEXTFER3","computer","7cf081e8-f81f-4bd0-a1f1-1f0a73a4cb05","02/11/2020 11:14:53","MEHOEXTFER3$","S-1-5-21-563353728-1466834001-1008150880-65980",
,"CN=MEHOEXTFER4,CN=Computers,DC=moorfields,DC=nhs,DC=uk","MEHOEXTFER4.moorfields.nhs.uk","True","MEHOEXTFER4","computer","23a98b42-6668-4663-bc5d-32162347acce","01/11/2020 13:36:09","MEHOEXTFER4$","S-1-5-21-563353728-1466834001-1008150880-65276",
,"CN=MEHOEXTFER5,CN=Computers,DC=moorfields,DC=nhs,DC=uk","MEHOEXTFER5.moorfields.nhs.uk","True","MEHOEXTFER5","computer","0f4fbaa0-5f31-456e-a0a9-0dc8c98cea5f","02/11/2020 00:19:39","MEHOEXTFER5$","S-1-5-21-563353728-1466834001-1008150880-66503",
,"CN=MEHOPTOS,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHOPTOS.moorfields.nhs.uk","True","MEHOPTOS","computer","0cd14c5b-e1e6-4199-b5f1-dd0a27add347","17/10/2020 22:11:34","MEHOPTOS$","S-1-5-21-563353728-1466834001-1008150880-50069",
,"CN=MEHOPTOS-CALI,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHOPTOS-CALI.moorfields.nhs.uk","True","MEHOPTOS-CALI","computer","d8a45550-828a-4ce9-be78-de4ddeb6345d","06/10/2020 10:36:53","MEHOPTOS-CALI$","S-1-5-21-563353728-1466834001-1008150880-54023",
,"CN=MEHOPTOS-CRO,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHOPTOS-CRO.moorfields.nhs.uk","True","MEHOPTOS-CRO","computer","ca5672b0-e559-43cd-987b-2a38707a8ade","18/10/2020 10:27:37","MEHOPTOS-CRO$","S-1-5-21-563353728-1466834001-1008150880-51820",
,"CN=MEHOPTOS-OA,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHOPTOS-OA.moorfields.nhs.uk","True","MEHOPTOS-OA","computer","bae1646d-4c51-414a-87ba-8834f0d8b46d","14/10/2020 15:27:11","MEHOPTOS-OA$","S-1-5-21-563353728-1466834001-1008150880-65993",
,"CN=MEHOPTOVUE,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHOPTOVUE.moorfields.nhs.uk","True","MEHOPTOVUE","computer","aac27bd9-196a-4e59-8d11-be09eb9b3301","03/11/2020 05:09:08","MEHOPTOVUE$","S-1-5-21-563353728-1466834001-1008150880-49119",
,"CN=MEHORA1,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHORA1.moorfields.nhs.uk","True","MEHORA1","computer","25ebce9c-9179-46b0-bb46-3eddeb9018f9","05/11/2020 10:32:23","MEHORA1$","S-1-5-21-563353728-1466834001-1008150880-47762",
,"CN=MEHORA2,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHORA2.moorfields.nhs.uk","True","MEHORA2","computer","5507bd8d-a950-44aa-a3d3-194e65354b42","08/10/2020 23:50:40","MEHORA2$","S-1-5-21-563353728-1466834001-1008150880-47763",
,"CN=MEHORADEV1,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHORADEV1.moorfields.nhs.uk","True","MEHORADEV1","computer","e7126fef-6d9a-4e85-89a8-9377e19190a4","14/10/2020 00:37:06","MEHORADEV1$","S-1-5-21-563353728-1466834001-1008150880-44170",
,"CN=MEHORADEV4,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHORADEV4.moorfields.nhs.uk","True","MEHORADEV4","computer","68762d7d-3d7e-4d08-aa6f-b970a5d30edf","19/10/2020 06:57:18","MEHORADEV4$","S-1-5-21-563353728-1466834001-1008150880-64294",
,"CN=MEHPACSAP01,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHPACSAP01.moorfields.nhs.uk","True","MEHPACSAP01","computer","c4109c00-8b5c-4b9f-a3c6-357c7cab2aa0","01/11/2020 09:32:21","MEHPACSAP01$","S-1-5-21-563353728-1466834001-1008150880-64756",
,"CN=MEHPACSDB01,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHPACSDB01.moorfields.nhs.uk","True","MEHPACSDB01","computer","d8de4c41-5c52-49d2-8343-e33703c28b5f","17/10/2020 04:36:30","MEHPACSDB01$","S-1-5-21-563353728-1466834001-1008150880-65586",
,"CN=MEHPACSIMS01,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHPACSIMS01.moorfields.nhs.uk","True","MEHPACSIMS01","computer","344c2b31-b445-4024-978d-da9c25a38cdb","01/11/2020 12:23:25","MEHPACSIMS01$","S-1-5-21-563353728-1466834001-1008150880-65565",
,"CN=MEHPACSMON02,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHPACSMON02.moorfields.nhs.uk","True","MEHPACSMON02","computer","f386eeee-a636-445e-8bbe-994e0a4985ef","01/11/2020 02:55:24","MEHPACSMON02$","S-1-5-21-563353728-1466834001-1008150880-65138",
,"CN=MEHPACSTST01,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHPACSTST01.moorfields.nhs.uk","True","MEHPACSTST01","computer","233d136e-1f6f-485c-801a-adf262390608","31/10/2020 23:17:55","MEHPACSTST01$","S-1-5-21-563353728-1466834001-1008150880-65830",
,"CN=MEHPAESSLER,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHPAESSLER.moorfields.nhs.uk","True","MEHPAESSLER","computer","84520670-4022-4e77-82d0-8c3bce36e5e4","16/10/2020 16:36:43","MEHPAESSLER$","S-1-5-21-563353728-1466834001-1008150880-62248",
,"CN=MEHPASSWORD,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHPASSWORD.moorfields.nhs.uk","True","MEHPASSWORD","computer","5d7aaede-18db-43cd-a9b1-8d569cb9d1f6","26/10/2020 11:07:26","MEHPASSWORD$","S-1-5-21-563353728-1466834001-1008150880-49153",
"RES Windows 2016 Remote Desktop Session Host PAS Test","CN=MEHPASTEST-01,OU=2018,OU=RDSH-CB,OU=RES-Terminal-Servers,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHPASTEST-01.moorfields.nhs.uk","True","MEHPASTEST-01","computer","700134e3-95d3-4fec-93dd-fd3e9ae0ebed","16/10/2020 16:22:31","MEHPASTEST-01$","S-1-5-21-563353728-1466834001-1008150880-61595",
,"CN=MEHPENTACAM,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHPENTACAM.moorfields.nhs.uk","True","MEHPENTACAM","computer","7cbd2a42-8f3e-47be-9197-112b0527ff74","05/11/2020 11:57:34","MEHPENTACAM$","S-1-5-21-563353728-1466834001-1008150880-48549",
,"CN=MEHPHOENIX,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHPHOENIX.moorfields.nhs.uk","True","MEHPHOENIX","computer","47916e74-3d67-481c-8a7f-82f62e6b2a9f","26/10/2020 09:32:14","MEHPHOENIX$","S-1-5-21-563353728-1466834001-1008150880-65741",
,"CN=MEHPKIOSK,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHPKiosk.moorfields.nhs.uk","True","MEHPKIOSK","computer","2ccf943c-00cb-423a-8c0a-6e3a7d6f6c42","29/10/2020 12:21:05","MEHPKIOSK$","S-1-5-21-563353728-1466834001-1008150880-57671",
,"CN=MEHPLICSBI,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHPLICSBI.moorfields.nhs.uk","True","MEHPLICSBI","computer","d737945a-fd8a-45a3-8957-6eef1392b791","10/10/2020 05:57:51","MEHPLICSBI$","S-1-5-21-563353728-1466834001-1008150880-59881",
,"CN=MEHPMA,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHPMA.moorfields.nhs.uk","True","MEHPMA","computer","2f7a96c3-88fc-4f23-82a1-bb833ce02d93","20/10/2020 03:51:56","MEHPMA$","S-1-5-21-563353728-1466834001-1008150880-60852",
,"CN=MEHPMASQL2,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHPMASQL2.moorfields.nhs.uk","True","MEHPMASQL2","computer","65d5ca92-cad6-4066-b620-b4a9ae063b8b","21/10/2020 04:43:10","MEHPMASQL2$","S-1-5-21-563353728-1466834001-1008150880-63979",
,"CN=MEHPORTERTRAC,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHPORTERTRAC.moorfields.nhs.uk","True","MEHPORTERTRAC","computer","201c083e-4cd8-409c-ae24-5ed2cd640993","04/11/2020 12:37:46","MEHPORTERTRAC$","S-1-5-21-563353728-1466834001-1008150880-49907",
,"CN=MEHPRIPAT,OU=Servers,DC=moorfields,DC=nhs,DC=uk","mehpripat.moorfields.nhs.uk","True","MEHPRIPAT","computer","1a1db5b0-bfec-4bbd-bed4-f5ff368f4136","03/11/2020 01:33:35","MEHPRIPAT$","S-1-5-21-563353728-1466834001-1008150880-38920",
,"CN=MEHPRIPAT2,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHPRIPAT2.moorfields.nhs.uk","True","MEHPRIPAT2","computer","0c9c5e1d-ee7c-487d-970b-b3545b753bf3","23/10/2020 05:54:42","MEHPRIPAT2$","S-1-5-21-563353728-1466834001-1008150880-51142",
,"CN=MEHPRIPAT-DEV,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHPRIPAT-DEV.moorfields.nhs.uk","True","MEHPRIPAT-DEV","computer","4c20af64-0385-4268-87c8-f96583c48d12","01/11/2020 22:34:13","MEHPRIPAT-DEV$","S-1-5-21-563353728-1466834001-1008150880-60069",
,"CN=MEHPRIPAT-LIV,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHPRIPAT-LIV.moorfields.nhs.uk","True","MEHPRIPAT-LIV","computer","fab30eb8-c964-4fda-833e-a50ee9bbe28c","28/10/2020 04:24:38","MEHPRIPAT-LIV$","S-1-5-21-563353728-1466834001-1008150880-57771",
,"CN=MEHPRIPAT-TEST,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHPRIPAT-TEST.moorfields.nhs.uk","True","MEHPRIPAT-TEST","computer","262d47f3-aa4e-458c-ae46-e38d09e4255a","10/10/2020 16:35:07","MEHPRIPAT-TEST$","S-1-5-21-563353728-1466834001-1008150880-50057",
,"CN=MEHQS1,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHQS1.moorfields.nhs.uk","True","MEHQS1","computer","bb7b2e14-73e1-49d9-8a6f-e9b5156c38a5","05/11/2020 15:28:32","MEHQS1$","S-1-5-21-563353728-1466834001-1008150880-56134",
,"CN=MEHQSDEV1,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHQSDEV1.moorfields.nhs.uk","True","MEHQSDEV1","computer","05ea0fd9-f0d9-4f50-9efa-e51f3d082dc2","07/10/2020 08:12:19","MEHQSDEV1$","S-1-5-21-563353728-1466834001-1008150880-56133",
,"CN=MEHQV,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHQV.moorfields.nhs.uk","True","MEHQV","computer","96fbdc81-6ae4-4e05-b180-23ebffd802f2","03/11/2020 17:31:20","MEHQV$","S-1-5-21-563353728-1466834001-1008150880-27618",
,"CN=MEHQV2,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHQV2.moorfields.nhs.uk","True","MEHQV2","computer","890e04c6-5085-4da8-a5d7-a433857b4c81","24/10/2020 08:43:20","MEHQV2$","S-1-5-21-563353728-1466834001-1008150880-65559",
,"CN=MEHRADINT11G2,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHRADINT11G2.moorfields.nhs.uk","True","MEHRADINT11G2","computer","757ea897-75fe-428d-b68d-7468444cf1e0","17/10/2020 18:15:24","MEHRADINT11G2$","S-1-5-21-563353728-1466834001-1008150880-65871",
"RES Windows 2016 Remote Desktop Session Host","CN=MEHRDS-01,OU=2018,OU=RDSH-CB,OU=RES-Terminal-Servers,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHRDS-01.moorfields.nhs.uk","True","MEHRDS-01","computer","66c1e106-02e3-4cde-925d-5c7d83f851c7","25/10/2020 23:32:24","MEHRDS-01$","S-1-5-21-563353728-1466834001-1008150880-64079",
"RES Windows 2016 Remote Desktop Session Host","CN=MEHRDS-02,OU=2018,OU=RDSH-CB,OU=RES-Terminal-Servers,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHRDS-02.moorfields.nhs.uk","True","MEHRDS-02","computer","d9989501-146d-4ab7-b68f-898ca99113f1","03/11/2020 15:51:17","MEHRDS-02$","S-1-5-21-563353728-1466834001-1008150880-62509",
"RES Windows 2016 Remote Desktop Session Host","CN=MEHRDS-03,OU=2018,OU=RDSH-CB,OU=RES-Terminal-Servers,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHRDS-03.moorfields.nhs.uk","True","MEHRDS-03","computer","ef35e3c6-2a70-4826-a95c-7efa264afd62","27/10/2020 06:53:28","MEHRDS-03$","S-1-5-21-563353728-1466834001-1008150880-61439",
"RES Windows 2016 Remote Desktop Session Host","CN=MEHRDS-04,OU=2018,OU=RDSH-CB,OU=RES-Terminal-Servers,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHRDS-04.moorfields.nhs.uk","True","MEHRDS-04","computer","192ea3b2-f636-4565-a791-7fc43de83d91","30/10/2020 22:24:49","MEHRDS-04$","S-1-5-21-563353728-1466834001-1008150880-61440",
"RES Windows 2016 Remote Desktop Session Host","CN=MEHRDS-05,OU=2018,OU=RDSH-CB,OU=RES-Terminal-Servers,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHRDS-05.moorfields.nhs.uk","True","MEHRDS-05","computer","21d075bc-660a-44b2-8f5c-b611fe3af0b0","31/10/2020 22:13:20","MEHRDS-05$","S-1-5-21-563353728-1466834001-1008150880-60265",
"RES Windows 2016 Remote Desktop Session Host","CN=MEHRDS-06,OU=2018,OU=RDSH-CB,OU=RES-Terminal-Servers,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHRDS-06.moorfields.nhs.uk","True","MEHRDS-06","computer","d81a5407-8b8e-4c61-add7-49279ed7bd04","27/10/2020 18:35:20","MEHRDS-06$","S-1-5-21-563353728-1466834001-1008150880-61907",
"RES Windows 2016 Remote Desktop Session Host","CN=MEHRDS-07,OU=2018,OU=RDSH-CB,OU=RES-Terminal-Servers,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHRDS-07.moorfields.nhs.uk","True","MEHRDS-07","computer","c17e3cb6-8601-41d5-b004-12d7a66753d2","30/10/2020 23:52:04","MEHRDS-07$","S-1-5-21-563353728-1466834001-1008150880-61908",
"RES Windows 2016 Remote Desktop Session Host","CN=MEHRDS-08,OU=2018,OU=RDSH-CB,OU=RES-Terminal-Servers,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHRDS-08.moorfields.nhs.uk","True","MEHRDS-08","computer","0abf7abb-bb7f-4ccb-a40f-87ba4d99ca43","30/10/2020 19:49:07","MEHRDS-08$","S-1-5-21-563353728-1466834001-1008150880-61909",
"RES Windows 2016 Remote Desktop Session Host","CN=MEHRDS-09,OU=2018,OU=RDSH-CB,OU=RES-Terminal-Servers,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHRDS-09.moorfields.nhs.uk","True","MEHRDS-09","computer","e2d22ebf-89d6-4e52-9076-41757bbcb5ad","01/11/2020 09:59:20","MEHRDS-09$","S-1-5-21-563353728-1466834001-1008150880-62510",
"RES Windows 2016 Remote Desktop Session Host","CN=MEHRDS-10,OU=2018,OU=RDSH-CB,OU=RES-Terminal-Servers,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHRDS-10.moorfields.nhs.uk","True","MEHRDS-10","computer","51d6ba61-5991-4ca0-be35-b25383eeec0b","26/10/2020 11:29:06","MEHRDS-10$","S-1-5-21-563353728-1466834001-1008150880-61039",
"RES Windows 2016 Remote Desktop Session Host","CN=MEHRDS-11,OU=2018,OU=RDSH-CB,OU=RES-Terminal-Servers,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHRDS-11.moorfields.nhs.uk","True","MEHRDS-11","computer","8a4a5efc-fe12-492a-863f-4533f3b1f62a","28/10/2020 18:27:23","MEHRDS-11$","S-1-5-21-563353728-1466834001-1008150880-62505",
"RES Windows 2016 Remote Desktop Session Host","CN=MEHRDS-12,OU=2018,OU=RDSH-CB,OU=RES-Terminal-Servers,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHRDS-12.moorfields.nhs.uk","True","MEHRDS-12","computer","f4c436fd-337b-46df-96f8-262aec38f19a","12/10/2020 13:08:35","MEHRDS-12$","S-1-5-21-563353728-1466834001-1008150880-62382",
"RES Windows 2016 Remote Desktop Session Host","CN=MEHRDS-13,OU=2018,OU=RDSH-CB,OU=RES-Terminal-Servers,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHRDS-13.moorfields.nhs.uk","True","MEHRDS-13","computer","c3e79f79-6491-4dec-95a3-0a77ffddaed5","12/10/2020 01:03:30","MEHRDS-13$","S-1-5-21-563353728-1466834001-1008150880-62379",
"RES Windows 2016 Remote Desktop Session Host","CN=MEHRDS-14,OU=2018,OU=RDSH-CB,OU=RES-Terminal-Servers,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHRDS-14.moorfields.nhs.uk","True","MEHRDS-14","computer","2456f655-f9f0-43cd-a7a6-34105e94b26e","31/10/2020 00:21:52","MEHRDS-14$","S-1-5-21-563353728-1466834001-1008150880-62506",
"RES Windows 2016 Remote Desktop Session Host","CN=MEHRDS-15,OU=2018,OU=RDSH-CB,OU=RES-Terminal-Servers,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHRDS-15.moorfields.nhs.uk","True","MEHRDS-15","computer","2a6255f8-354b-4a01-b6ee-9aa34a5ce7e6","21/10/2020 19:47:24","MEHRDS-15$","S-1-5-21-563353728-1466834001-1008150880-63868",
"RES Windows 2016 Remote Desktop Session Host","CN=MEHRDS-16,OU=2018,OU=RDSH-CB,OU=RES-Terminal-Servers,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHRDS-16.moorfields.nhs.uk","True","MEHRDS-16","computer","8e5101a8-dcd6-4b45-adea-b2041c8dfa75","12/10/2020 18:05:01","MEHRDS-16$","S-1-5-21-563353728-1466834001-1008150880-62020",
"RES Windows 2016 Remote Desktop Session Host","CN=MEHRDS-17,OU=2018,OU=RDSH-CB,OU=RES-Terminal-Servers,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHRDS-17.moorfields.nhs.uk","True","MEHRDS-17","computer","531a6b99-a96a-4274-95e2-2d30306d7ad5","16/10/2020 02:38:28","MEHRDS-17$","S-1-5-21-563353728-1466834001-1008150880-61609",
"RES Windows 2016 Remote Desktop Session Host","CN=MEHRDS-18,OU=2018,OU=RDSH-CB,OU=RES-Terminal-Servers,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHRDS-18.moorfields.nhs.uk","True","MEHRDS-18","computer","cb48fdae-73b2-47af-bb98-d9e1efc6b3ff","10/10/2020 13:04:39","MEHRDS-18$","S-1-5-21-563353728-1466834001-1008150880-61544",
"RES Windows 2016 Remote Desktop Session Host","CN=MEHRDS-19,OU=2018,OU=RDSH-CB,OU=RES-Terminal-Servers,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHRDS-19.moorfields.nhs.uk","True","MEHRDS-19","computer","78709fa7-555d-42d3-acf6-a7736c83bf21","11/10/2020 00:56:11","MEHRDS-19$","S-1-5-21-563353728-1466834001-1008150880-62374",
"RES Windows 2016 Remote Desktop Session Host","CN=MEHRDS-20,OU=2018,OU=RDSH-CB,OU=RES-Terminal-Servers,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHRDS-20.moorfields.nhs.uk","True","MEHRDS-20","computer","ac445380-244d-4168-90ce-805dd839b4a4","12/10/2020 09:05:34","MEHRDS-20$","S-1-5-21-563353728-1466834001-1008150880-62375",
"RES Windows 2016 Remote Desktop Session Host","CN=MEHRDS-21,OU=2018,OU=RDSH-CB,OU=RES-Terminal-Servers,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHRDS-21.moorfields.nhs.uk","True","MEHRDS-21","computer","c4feaeb3-c151-475d-af66-6cecb1b88044","15/10/2020 02:01:34","MEHRDS-21$","S-1-5-21-563353728-1466834001-1008150880-61610",
"RES Windows 2016 Remote Desktop Session Host","CN=MEHRDS-22,OU=2018,OU=RDSH-CB,OU=RES-Terminal-Servers,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHRDS-22.moorfields.nhs.uk","True","MEHRDS-22","computer","18884e91-422b-44ab-b03b-a368fe3aee35","13/10/2020 18:36:19","MEHRDS-22$","S-1-5-21-563353728-1466834001-1008150880-62383",
"RES Windows 2016 Remote Desktop Session Host","CN=MEHRDS-23,OU=2018,OU=RDSH-CB,OU=RES-Terminal-Servers,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHRDS-23.moorfields.nhs.uk","True","MEHRDS-23","computer","cf83680d-e54a-4d3a-855a-4b690e09abf5","15/10/2020 10:42:02","MEHRDS-23$","S-1-5-21-563353728-1466834001-1008150880-61553",
"RES Windows 2016 Remote Desktop Session Host","CN=MEHRDS-24,OU=2018,OU=RDSH-CB,OU=RES-Terminal-Servers,OU=Servers,DC=moorfields,DC=nhs,DC=uk","MEHRDS-24.moorfields.nhs.uk","True","MEHRDS-24","computer","534d6d46-6f3d-421e-a861-e3d5a5465139","18/10/2020 04:27:18","MEHRDS-24$","S-1-5-21-563353728-1466834001-1008150880-61611",
